iteration,reward_mean,length_mean,games,loss
317000,6.75,9.75,8,0.09502925723791122
317500,8.62,11.62,8,0.02841465175151825
318000,9.5,12.5,8,0.14107517898082733
318500,8.25,11.25,8,0.024578504264354706
319000,9.88,12.88,8,0.043891098350286484
319500,4.5,7.5,8,0.030431073158979416
320000,8.25,11.25,8,0.03056172840297222
320500,8.62,11.62,8,0.024099621921777725
321000,7.5,10.5,8,0.029109006747603416
321500,5.62,8.62,8,0.0755753144621849
322000,10.12,13.12,8,0.024721860885620117
322500,6.25,9.25,8,0.034282881766557693
323000,9.62,12.62,8,0.029473619535565376
323500,12.12,15.12,8,0.13625521957874298
324000,14.5,17.5,8,0.03768954426050186
324500,8.25,11.25,8,0.055213842540979385
325000,8.5,11.5,8,0.04925155267119408
325500,8.88,11.88,8,0.06504679471254349
326000,13.12,16.12,8,0.021145084872841835
326500,7.0,10.0,8,0.08320067077875137
327000,9.0,12.0,8,0.03231780603528023
327500,9.25,12.25,8,0.061527810990810394
328000,6.38,9.38,8,0.03536238148808479
328500,5.12,8.12,8,0.01846291869878769
329000,6.12,9.12,8,0.05945292115211487
329500,9.5,12.5,8,0.22466470301151276
330000,9.25,12.25,8,0.10070972889661789
330500,7.88,10.88,8,0.07501282542943954
331000,8.88,11.88,8,0.08889279514551163
331500,7.38,10.38,8,0.15672031044960022
332000,3.75,6.75,8,0.02762523666024208
332500,10.25,13.25,8,0.0320737361907959
333000,10.88,13.88,8,0.020059242844581604
333500,6.62,9.62,8,0.05701996386051178
334000,3.38,6.38,8,0.024052191525697708
334500,4.12,7.12,8,0.2350221872329712
335000,9.88,12.88,8,0.06911565363407135
335500,7.88,10.88,8,0.18371093273162842
336000,11.5,14.5,8,0.031239906325936317
336500,12.38,15.38,8,0.03212893381714821
337000,9.12,12.12,8,0.2593865394592285
337500,8.12,11.12,8,0.03419821709394455
338000,4.5,7.5,8,0.12379433214664459
338500,8.5,11.5,8,0.10843045264482498
339000,7.88,10.88,8,0.08978590369224548
339500,8.0,11.0,8,0.03429238125681877
340000,6.38,9.38,8,0.10001432150602341
340500,12.0,15.0,8,0.03376302495598793
341000,8.75,11.75,8,0.11715832352638245
341500,10.88,13.88,8,0.032778624445199966
342000,9.62,12.62,8,0.04562114179134369
342500,8.25,11.25,8,0.05521396920084953
343000,7.38,10.38,8,0.024810602888464928
343500,8.0,11.0,8,0.027204135432839394
344000,8.25,11.25,8,0.04699880629777908
344500,8.38,11.38,8,0.039138730615377426
345000,11.0,14.0,8,0.1241731271147728
345500,9.75,12.75,8,0.15448157489299774
346000,8.38,11.38,8,0.030085118487477303
346500,11.0,14.0,8,0.16281504929065704
347000,5.38,8.38,8,0.1356058418750763
347500,7.25,10.25,8,0.13117451965808868
348000,9.88,12.88,8,0.05951167270541191
348500,6.62,9.62,8,0.16835138201713562
349000,6.75,9.75,8,0.017486877739429474
349500,9.0,12.0,8,0.02561308443546295
350000,5.88,8.88,8,0.12934499979019165
350500,11.38,14.38,8,0.06060578674077988
351000,6.5,9.5,8,0.0696975588798523
351500,7.0,10.0,8,0.07723136246204376
352000,8.0,11.0,8,0.02587449736893177
352500,7.12,10.12,8,0.04904096946120262
353000,7.0,10.0,8,0.041241683065891266
353500,8.5,11.5,8,0.026863865554332733
354000,7.25,10.25,8,0.13804452121257782
354500,5.25,8.25,8,0.1672583520412445
355000,8.88,11.88,8,0.03437849506735802
355500,8.62,11.62,8,0.06673792004585266
356000,4.88,7.88,8,0.06960134953260422
356500,7.75,10.75,8,0.12059597671031952
357000,3.0,6.0,8,0.10980309545993805
357500,9.38,12.38,8,0.028992995619773865
358000,5.25,8.25,8,0.06703891605138779
358500,11.88,14.88,8,0.060679711401462555
359000,6.12,9.12,8,0.02755719982087612
359500,8.0,11.0,8,0.19030851125717163
360000,10.75,13.75,8,0.09447594732046127
360500,8.5,11.5,8,0.36325743794441223
361000,5.75,8.75,8,0.10158383101224899
361500,14.12,17.12,8,0.236378014087677
362000,9.0,12.0,8,0.04542577266693115
362500,3.12,6.12,8,0.17778831720352173
363000,8.12,11.12,8,0.133346289396286
363500,11.38,14.38,8,0.1351700723171234
364000,7.12,10.12,8,0.03615768626332283
364500,10.62,13.62,8,0.07626228779554367
365000,4.25,7.25,8,0.029799295589327812
365500,7.5,10.5,8,0.06681821495294571
366000,8.75,11.75,8,0.2213689535856247
366500,9.75,12.75,8,0.16225533187389374
367000,11.12,14.12,8,0.1820707768201828
367500,7.5,10.5,8,0.024701623246073723
368000,1.25,4.25,8,0.1387816071510315
368500,8.62,11.62,8,0.11714675277471542
369000,10.75,13.75,8,0.03716404736042023
369500,10.12,13.12,8,0.07685282081365585
370000,6.88,9.88,8,0.21173948049545288
370500,6.88,9.88,8,0.06999802589416504
371000,10.0,13.0,8,0.018767163157463074
371500,6.38,9.38,8,0.052836306393146515
372000,7.25,10.25,8,0.1011822372674942
372500,7.88,10.88,8,0.02660786733031273
373000,9.12,12.12,8,0.06603708118200302
373500,6.88,9.88,8,0.04455457627773285
374000,5.62,8.62,8,0.0348161906003952
374500,12.25,15.25,8,0.1252754181623459
375000,7.38,10.38,8,0.0218422319740057
375500,9.62,12.62,8,0.13625088334083557
376000,8.62,11.62,8,0.15435662865638733
376500,10.0,13.0,8,0.0935392826795578
377000,7.22,10.22,9,0.12097418308258057
377500,10.75,13.75,8,0.019572779536247253
378000,6.88,9.88,8,0.05164476856589317
378500,5.12,8.12,8,0.08212900161743164
379000,6.12,9.12,8,0.021442636847496033
379500,9.38,12.38,8,0.18656079471111298
380000,6.88,9.88,8,0.09039885550737381
380500,6.11,9.11,9,0.1567622274160385
381000,6.12,9.12,8,0.2273218184709549
381500,5.88,8.88,8,0.18616417050361633
382000,8.62,11.62,8,0.20940858125686646
382500,7.75,10.75,8,0.034875188022851944
383000,8.62,11.62,8,0.07987736910581589
383500,8.5,11.5,8,0.025602521374821663
384000,6.89,9.89,9,0.12123239785432816
384500,8.38,11.38,8,0.271468847990036
385000,10.78,13.78,9,0.10992928594350815
385500,7.5,10.5,8,0.12745194137096405
386000,7.0,10.0,8,0.02579595148563385
386500,9.12,12.12,8,0.1523827612400055
387000,9.62,12.62,8,0.1282673478126526
387500,8.25,11.25,8,0.04245343431830406
388000,7.0,10.0,8,0.0768996849656105
388500,7.62,10.62,8,0.0745864063501358
389000,3.38,6.38,8,0.13706240057945251
389500,10.38,13.38,8,0.13256262242794037
390000,4.5,7.5,8,0.20184548199176788
390500,6.75,9.75,8,0.1481994241476059
391000,3.5,6.5,8,0.03433168679475784
391500,7.56,10.56,9,0.2097516655921936
392000,8.12,11.12,8,0.030231164768338203
392500,4.75,7.75,8,0.02219434082508087
393000,7.12,10.12,8,0.13977375626564026
393500,5.38,8.38,8,0.01942252367734909
394000,5.88,8.88,8,0.10438404977321625
394500,5.88,8.88,8,0.11090777069330215
395000,9.62,12.62,8,0.034568123519420624
395500,8.88,11.88,8,0.05035822093486786
396000,8.25,11.25,8,0.11318467557430267
396500,9.88,12.88,8,0.05231215059757233
397000,6.25,9.25,8,0.06998643279075623
397500,6.0,9.0,8,0.031397923827171326
398000,11.62,14.62,8,0.32261529564857483
398500,7.25,10.25,8,0.02143346518278122
399000,11.5,14.5,8,0.1862088441848755
399500,10.12,13.12,8,0.06305695325136185
400000,8.12,11.12,8,0.056145839393138885
